url,name,price,brand,diameter,width,gap width,weight,bearing size,response,material,designed in,made in,machined in,released
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/acadia-yoyo-by-luftverk,Acadia,NA,Luftverk - The Evolution of the Evora!,NA,NA,NA,NA,Size C (.250 x .500 x .187),19mm Luftpad,Titanium,Canada,China,NA,August 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/star-chaser-yoyo-by-sturmpanzer,Star Chaser,$ 69.99,Sturm Panzer - Inspired by the PHENOM!,56.65 mm / 2.23 inches,41.41 mm / 1.63 inches,4.50 mm / 0.18 inches,63.2 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,Japan,China,NA,August 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/speedaholic-max-by-c3yoyodesign,Speedaholic MAX,$ 99.99,C3yoyodesign - Bi-metal version of the Speedaholic!,57.96 mm / 2.28 inches,45.82 mm / 1.8 inches,4.50 mm / 0.18 inches,65.2 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum / Stainless Steel Rim,Hong Kong,China,NA,September 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/trion-crash-yoyo-by-c3yoyodesign,Trion Crash,$ 169.99,C3yoyodesign - Tri-material yoyo design!,57.00 mm / 2.24 inches,45.20 mm / 1.78 inches,4.50 mm / 0.18 inches,63.80 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum / Polycarbonate Rims / Stainless Steel Rings,Hong Kong,China,NA,September 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/shinobi-yoyo-by-sengoku,Shinobi,$ 148.99,Sengoku - new Tri-Metal Construction!,54.09 mm / 2.13 inches,46.16 mm / 1.82 inches,4.50 mm / 0.18 inches,64.8 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7068 Aluminum,Japan,China,NA,September 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/plvs-vltra-yoyo-by-mowl,Plvs Vltra,$ 134.99,MOWL - New bi-metal design!,56.93 mm / 2.24 inches,42.97 mm / 1.69 inches,4.50 mm / 0.18 inches,64.7 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7075 w/ Stainless Steel Rims,Japan,China,NA,September 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/freehand-one-ti-yoyo-by-duncan,Freehand One Ti,$ 299.99,Duncan - Titanium version of the classic Freehand!,56.05 mm / 2.21 inches,38.35 mm / 1.51 inches,4.40 mm / 0.17 inches,65.6 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Titanium,USA,China,NA,October 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/freehand-one-al-small-bearing-yoyo-by-duncan,Freehand One AL Small Bearing,$ 49.99,Duncan - Size A bearing FH1!,56.00 mm / 2.2 inches,40.25 mm / 1.58 inches,3.02 mm / 0.12 inches,65.59 grams,Size A,Small Bearing Pads,6061 Aluminum,USA,China,NA,January 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/da-capo-yoyo-by-thesis,Da Capo,$ 64.99,Thesis YoYo - Delrin yoyo with metal caps!,56.40 mm / 2.22 inches,49.60 mm / 1.95 inches,4.50 mm / 0.18 inches,65.6 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Delrin w/ 6061 Aluminum Caps,USA,China,NA,September 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/senban-yoyo-by-shuriken,Senban,$ 59.99,Shuriken - Unresponsive pocket friendly yoyo!,56.87 mm / 2.24 inches,37.00 mm / 1.46 inches,4.40 mm / 0.17 inches,59.75 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7068 Aluminum,Hong Kong,China,NA,October 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/5050-yoyo-by-dressel-designs,5050,$ 49.99,Dressel Designs - Organic D-Bearing 1 to 1 design!,50.00 mm / 1.97 inches,50.00 mm / 1.97 inches,4.50 mm / 0.18 inches,59.76 grams,Size D,"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,October 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/daredevil-yoyo-by-guy-with-a-yoyo,Daredevil,$ 64.99,GWAY - Lightweight D-Bearing YoYo!,53.50 mm / 2.11 inches,44.00 mm / 1.73 inches,4.50 mm/ 0.18 inches,62.32 grams,Size D,DBearing Pad (Standardized by RSO x YoYoLab & Freshly Dirty),7068 Aluminum,USA,China,NA,October 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/spotlight-yoyo-by-yoyofactory,Spotlight,$ 44.99,YoYoFactory -  Hunter Feuerstein Signature YoYo!,56.00 mm / 2.2 inches,49.25 mm / 1.94 inches,4.40 mm / 0.17 inches,65.22 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,October 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/syfo-yoyo-by-yoyorecreation,SYFO,$ 139.99,yoyorecreation - Second YoYo From Oregon!,53.00 mm / 2.09 inches,44.00 mm / 1.73 inches,4.50 mm / 0.18 inches,68.5 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Aluminum,Japan,USA,NA,November 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/444-yoyo-by-yoyofactory,444,$ 54.44,YoYoFactory - Lightweight 44g hub stack design!,47.76 mm / 1.88 inches,38.76 mm/ 1.53 inches,4.4 mm / 0.17 inches,44 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,USA,NA,October 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/kill-shot-yoyo-by-something,Kill Shot,$ 209.99,sOMEThING - Powerful new bi-metal yoyo.,56.00 mm / 2.2 inches,43.13 mm / 1.7 inches,4.50 mm / 0.18 inches,66.50 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 w/ Stainless Steel Rims,Japan,China,NA,October 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/speeder-yoyo-by-something,Speeder,$ 69.99,sOMEThING -  An all new version of a classic!,55.55 mm / 2.19 inches,42.35 mm / 1.67 inches,4.50 mm / 0.18 inches,65.1 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Polycarbonate w/ Aluminum Rim,Japan,China,NA,October 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/omnitron-noah-yoyo-by-c3yoyodesign,Omnitron Noah,$ 219.99,C3yoyodesign -   6061 Aluminium YoYo With Titanium Rims,55.70 mm / 2.19 inches,48.20 mm / 1.9 inches,4.50 mm / 0.18 inches,64 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum w/ Titanium Ring,Hong Kong,Hong Kong,NA,October 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/vulture-yoyo-by-yoyofriends,Vulture,$ 88.99,yoyofriends - Powerful new bi-metal design!,55.45 mm / 2.18 inches,45.48 mm / 1.79 inches,4.50 mm / 0.18 inches,64.6 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7068 Aluminum w/ Stainless Steel Rims,China,China,NA,October 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/rami-yoyo-by-yoyorecreation,RAMI,$ 186.99,yoyorecreation -  Mizuki Takimoto signature yoyo!,56.00 mm / 2.2 inches,42.50 mm / 1.67 inches,4.50 mm / 0.18 inches,65 grams,Size C (.250 x .500 x .187),YoYoRec Size C Pads,Aluminum w/ Stainless Steel Rims,Japan,China,NA,November 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/panorama-yoyo-by-one-drop,Panorama,$ 66.00,One Drop YoYos - Tsukasa Takatsu signature yoyo!,55.71 mm / 2.19 inches,37.85 mm / 1.49 inches,4.32 mm / 0.17 inches,60.45 grams,Size C (.250 x .500 x .187),Standard Flow Groove Pad,6061 Aluminum,USA,USA,NA,November 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/pharaoh-yoyo-by-goodlife,Pharaoh,$ 79.99,Good Life YoYos - Filip David Signature YoYo!,56.2 mm / 2.21 inches,46.3 mm / 1.82 inches,4.5 mm / 0.18 inches,65.2 grams,Size C (.250 x .500 x .187),19mm Slim Pad Size,6061 Aluminum,USA,China,NA,November2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/ti-executive-yoyo-by-luftverk-docpop,Ti Executive,$ 314.99,Luftverk - Titanium version of the Executive!,45.00 mm / 1.77 inches,30.00 mm / 1.18 inches,4.25 mm / 0.17 inches,57.4 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Titanium,USA,Canada,NA,November 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/vigilancia-yoyo-by-mowl,Vigilancia,$ 69.99,MOWL -  Mono-metal version of the Surveillance.,56.00 mm / 2.2 inches,43.60 mm / 1.72 inches,4.5 mm / 0.18 inches,66.6 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7075 Aluminum,Japan,China,NA,November 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/pv44-yoyo-by-fair-trade-yoyos,PV44,$ 74.99,Fair Trade YoYos - Nostalgic style meets modern design!,53.00 mm / 2.09 inches,44.00 mm / 1.73 inches,3.50 mm / 0.18 inches,63.00 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7068 Aluminum,USA,China,NA,November 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/miid-y-yoyo-by-turning-point,MIID-Y,$ 89.99,Turning Point -  Hiroyasu Ishihara signature yoyo!,51.94 mm / 2.04 inches,46.05 mm / 1.81 inches,4.50 mm / 0.18 inches,66 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,Japan,China,NA,November 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/shot-glass-yoyo-by-turning-point,Shot Glass,$ 179.99,Turning Point - Part yoyo. Part barware.,38.70 mm / 1.52 inches,60.11 mm / 2.37 inches,4.50 mm / 0.18 inches,70.3 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Stainless Steel,Japan,China,NA,November 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/bangarang-yoyo-by-lathed-back-design,Bangarang,$ 275.00,Lathed Back Design -  Modular Titanium Design!,35.70 mm / 1.41 inches,26.00 mm / 1.02 inches,3.92 mm / 0.15 inches,35.00 grams,Size A,Small Bearing Pad,Titanium,Canada,Canada,NA,November 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/iq-yoyo-by-yoyofactory,iQ,$ 100.00,"YoYoFactory - It doesn't just play, it outplays!",56.00 mm / 2.2 inches,49.10 mm / 1.93 inches,4.50 / 0.18 inches,65.10 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum w/ Stainless Steel Rings,USA,China,NA,November 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/jds-shutter-by-yoyofactory,JDS Shutter,$ 59.99,YoYoFactory - Gentry Stein Signature YoYo.,55.93 mm / 2.2 inches,43.62 mm / 1.72 inches,4.50 mm / 0.18 inches,64.4 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,Japan,China,NA,November 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/autoscopy-yoyo-by-yoyorecreation,AUTOSCOPY,$ 186.99,yoyorecreation -  Hajime Miura Signature YoYo!,56.00 mm / 2.2 inches,43.00 mm / 1.69 inches,4.5 mm / 0.18 inches,66.5 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7075 Aluminum w/ Stainless Steel Rims,Japan,China,NA,December 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/exia-yoyo-by-mk1,Exia,$ 74.99,MK1 YoYos -  Team built competition inspired design!,55.62 mm / 2.19 inches,47.31 mm / 1.86 inches,4.82 mm / 0.19 inches,63.67 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7068 Aluminum w/ Stainless Steel Rim,USA,China,NA,November 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/kenshin-kiwami-yoyo-by-sengoku,Kenshin Kiwami,$ 97.99,Sengoku -  The Ultimate Kenshin!,56.00 mm / 2.2 inches,44.80 mm / 1.76 inches,4.82 mm / 0.19 inches,63.1 grams,Size C (.250 x .500 x .187),Slim Pad Size 19mm OD,6061 Aluminum w/ Stainless Steel Rings,Japan,China,NA,November 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/sugar-yoyo-by-yoyofactory,Sugar,$ 44.99,YoYoFactory -  Shu Takada Signature Model!,58.00 mm / 2.28 inches,45.60 mm / 1.8 inches,4.62 mm / 0.18 inches,66.15 grams,Size C (.250 x .500 x .187),"CBC ""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,November 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/steel-shutter-yoyo-by-yoyofactory,Steel Shutter,$ 119.99,YoYoFactory -  Gentry Stein Signature YoYo!,44.00 mm / 1.73 inches,34.75 mm / 1.37 inches,3.61 mm / 0.14 inches,65 grams,Size A (5x10x4 mm),YYF Small Bearing Pads,Stainless Steel,USA,China,NA,November 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/valley-yoyo-by-good-life-yoyos,Valley,$ 59.99,Good Life YoYos -  Chris Rodrigues signature yoyo.,53.00 mm / 2.09 inches,42.18 mm / 1.66 inches,4.82 mm / 0.19 inches,65.26 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,November 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/doombot-yoyo-by-round-spinning-objects,DOOMBOT,$ 369.99,Round Spinning Objects -  Titanium yoyo with Brass rings!,57.95 mm / 2.28 inches,44.00 mm / 1.73 inches,4.62 mm / 0.18 inches,64.25 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Titanium w/ Brass Ring,Singapore,China,NA,November 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/ad-lib-yoyo-by-amplified-return-tops,Ad-Lib,$ 64.99,Amplified -  An exciting refresh on the model that started Amplified!,54.90 mm / 2.16 inches,47.90 mm / 1.89 inches,4.62 mm / 0.18 inches,66.49 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,November 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/spinstar-replay-pro-starter-set-by-yoyofactory,Replay Pro / Spinstar Starter Set,$ 31.99,YoYoFactory -  Everything you need to get started!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/bimetal-yoyo-by-yoyofactory,BiMetal,$ 54.99,"YoYoFactory - High performance, low cost!",56.00 mm / 2.2 inches,43.63 mm / 1.72 inches,4.62 mm / 0.18 inches,64.81 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum w/ Stainless Steel Rim,USA,China,NA,December 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/the-american-yoyo-by-yoyofactory,The American,$ 49.99,YoYoFactory - Made in America!,56.43 mm / 2.22 inches,44.00 mm / 1.73 inches,4.62 mm / 0.18 inches,65.42 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,USA,NA,December 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/vanitas-yoyo-by-c3yoyodesign,Vanitas,$ 99.99,C3yoyodesign -  Leo Chan Matsumoto Signature YoYo!,56.75 mm / 2.23 inches,50.25 mm / 1.98 inches,4.82 mm / 0.19 inches,63.36 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum w/ Stainless Steel Rims,Hong Kong,China,NA,December 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/wish-yoyo-by-clyw,Wish,$ 124.99,Caribou Lodge - Zach Gormley signature yoyo!,56.42 mm / 2.22 inches,43.81 mm / 1.72 inches,4.62 mm / 0.18 inches,64.77 grams,Size C (.250 x .500 x .187),CLYW Snow Tires,6061 Aluminum w/ Stainless Steel Rings,Canada,China,NA,December 2020
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/ducc-v2-yoyo-by-rain-city,Ducc,$ 49.99,Rain City -  Community designed yoyo!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/will-yoyo-by-yoyofactory,Will,$ 119.99,"YoYoFactory - Akitoshi Tokubuchi Signature Model!",57.00 mm / 2.24 inches,45.96 mm / 1.81 inches,4.82 mm / 0.19 inches,65.05 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7075 w/ Stainless Steel Rims,USA,China,NA,January 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/koi-yoyo-by-yoyofriends,Koi,$ 49.99,"yoyofriends - Designed with a focus on flow and feel!",56.00 mm / 2.2 inches,44.00 mm / 1.73 inches,4.62 mm / 0.18 inches,65.91 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7068 Aluminum,China,China,NA,January 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/the-bowl-mini-aluminum-yoyo-by-rso,The Bowl Mini - Aluminum,$ 78.99,Round Spinning Objects -  Aluminum D-bearing version of the Bowl Mini!,50.35 mm / 1.98 inches,41.44 mm / 1.63 inches,4.82 mm / 0.19 inches,62.5 grams,Size D,"""Slim Pad"" Size 19mm OD",6061 Aluminum,Singapore,China,NA,January 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/ui-yoyo-by-enso,UI,$ 399.99,ENSO - High performance titanium yoyo.,54.00 mm / 2.13 inches,47.50 mm / 1.87 inches,4.82 mm / 0.19 inches,64.27 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Titanium,USA,China,NA,January 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/radius-ti-yoyo-by-c3yoyodesign,Radius Ti,$ 399.99,C3yoyodesign - Shion Araya Signature YoYo!,57.00 mm / 2.24 inches,43.00 mm / 1.69 inches,4.82 mm / 0.19 inches,63.9 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Titanium,Hong Kong,China,NA,January 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/freehand-one-al-yoyo-by-duncan,Freehand One AL FH1,$ 49.99,Duncan -  An homage to the Original Freehand!,56.00 mm / 2.2 inches,40.25 mm / 1.58 inches,4.50 mm / 0.18 inches,65.59 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,January 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/deduction-yoyo-by-r2fg,Deduction,$ 149.99,R2FG - Slimline Titanium YoYo!,50.00 mm / 1.97 inches,28.30 mm / 1.11 inches,4.00 mm / 0.16 inches,60 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Titanium,China,China,NA,February 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/halberd-yoyo-by-r2fg,Halberd,$ 29.99,R2FG -  Affordable design with impressive performance!,56.00 mm / 2.2 inches,44.70 mm / 1.76 inches,4.62 mm / 0.18 inches,65.8 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,China,China,NA,February 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/basilisk-yoyo-by-zero-gravity-return-tops,Basilisk,$ 57.99,"Zero Gravity Return Tops - As fast and powerful as the lizard it's named after!",55.91 mm / 2.2 inches,45.67 mm / 1.8 inches,4.6 mm / 0.18 inches,65.05 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7003Aluminum,Canada,China,NA,February 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/new-iceberg-yoyo-by-iyoyo,iCEBERG (New),$ 69.99,iYoYo - Newly redesigned iCEBERG!,56.95 mm / 2.24 inches,46.10 mm / 1.81 inches,4.75 mm / 0.19 inches,65.03 grams,Size C (.250 x .500 x .187),iYoYo iRings 19mm Slim Pad Compatible,NA,Germany,China,NA,NA
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/shooting-star-yoyo-by-iyoyo,SHOOTiNG STAR,$ 29.99,iYoYo - Full plastic version of the iCEBERG!,57.00 mm / 2.24 inches,44.80 mm / 1.76 inches,3.13 mm / 0.12 inches,63.8 grams,Half Spec,iYoYo iRings 19mm Slim Pad Compatible,NA,Germany,China,NA,NA
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/impact-yoyo-by-iyoyo,iMPACT,$ 109.99,iYoYo -  Make an iMPACT!,56.18 mm / 2.21 inches,45.88 mm / 1.81 inches,4.82 mm / 0.19 inches,66.21 grams,Size C,iYoYo iRings 19mm Slim Pad Compatible,7075 Aluminum with Stainless Steel Rings,Germany,China,NA,NA
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/toonie-yoyo-by-rain-city-skills,Toonie,$ 98.99,Rain City - Bi-metal version of the Loonie!,34.84 mm / 1.37 inches,26.89 mm / 1.06 inches,3.80 mm / 0.15 inches,59.6 grams,Size A,19mm Slim Pad Size,6061 Aluminum w/ Stainless Steel Rims,Canada,China,NA,February 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/frozen-yoyo-by-top-yo,Frozen,$ 159.99,"Top Yo -  Aluminum, Plastic, and Steel Construction.",56.00 mm / 2.2 inches,43.00 mm / 1.69 inches,4.62 mm / 0.18 inches,64.86 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7003 Aluminum / Polycarbonate / Stainless Steel Rims,China,China,NA,March 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/royal-1-yoyo-by-general-yo,Royal 1,$ 72.99,General Yo -  12 years in the making!,54.61 mm / 2.15 inches,42.61 mm / 1.68 inches,4.62 mm / 0.18 inches,66.54 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,March 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/mod44-yoyo-by-freshly-dirty,Mod44,$ 98.99,Freshly Dirty - Modular yoyo design!,46.45-62.45 mm / 1.83-2.46 inches,43.59-44.15 mm / 1.72-1.74 inches,4.62 mm / 0.18 inches,64.35 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum / Delrin,USA,China,NA,March 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/dstarter2-yoyo-by-sturm-panzer,DStarter2,$ 89.99,Sturm Panzer -  7075 Aluminum D-Bearing Design.,56.00 mm / 2.2 inches,45.25 mm / 1.78 inches,4.62 mm / 0.18 inches,62.83 grams,Size D,Size D Blade Attack Pad,7075 Aluminum,Japan,China,NA,March 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/dgtzr-yoyo-by-good-life-yoyos,DGTZR,$ 74.99,Good Life YoYos -  John Wolfe signature throw!,54.55 mm / 2.15 inches,44.3 mm / 1.74 inches,4.65 mm / 0.18 inches,66.8 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum w/ Stainless Steel Rings,USA,China,NA,March 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/tiramisu-yoyo-by-rso-crucial,Tiramisu,NA,Round Spinning Objects - RSO x Crucial titanium collaboration!,56 mm / 2.2 inches,42 mm / 1.65 inches,4.4 mm / 0.17 inches,65.83 grams,Size D,RSO Landing Pad Size D,Titanium,Singapore/USA,China,NA,March 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/kapital-yoyo-by-yoyofactory,Kapital,$ 59.99,YoYoFactory -  Made in the USA.,56.41 mm / 2.22 inches,47.86 mm / 1.88 inches,4.62 mm / 0.18 inches,64.13 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,USA,NA,March 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/metavity-yoyo-by-yoyofactory-susyoyomechanics,Metavity,$ 399.99,YoYoFactory -  Titanium YoYo for Izuru Hasumi and Akitoshi Tokubuchi!,56.30 mm / 2.22 inches,45.96 mm / 1.81 inches,4.62 mm / 0.18 inches,65.92 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Titanium,USA,China,NA,March 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/comic-sans-yoyo-by-yoyorecreation,Comic Sans,$ 61.99,yoyorecreation -  The font you never knew you needed.,56.00 mm / 2.2 inches,43.00 mm / 1.69 inches,4.41 mm / 0.17 inches,63.5 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,Japan,China,NA,March 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/impact-yoyo-by-yoyorecreation,YYR Impact,$ 54.99,yoyorecreation - As bold as the font!,56.00 mm / 2.2 inches,20.00 mm / 0.79 inches,4.41 mm / 0.17 inches,66 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,Japan,China,NA,March 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/saboteur-yoyo-by-guy-with-a-yoyo,Saboteur,$ 59.99,GWAY -   Old school style meets modern performance!,55.60 mm / 2.19 inches,45.50 mm / 1.79 inches,4.40 mm / 0.17 inches,65 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,April 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/code-yoyo-by-yoyopalace,Code,$ 44.99,"YoYoPalace - Low cost, High performance!",57.00 mm / 2.24 inches,44.00 mm / 1.73 inches,4.50 mm / 0.18 inches,64.64 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,China,China,NA,April 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/sphere-yoyo-by-yoyopalace,Sphere,$ 99.99,YoYoPalace -  Inspired by the past with modern performance!,55.83 mm / 2.2 inches,43.10 mm / 1.7 inches,4.60 mm / 0.18 inches,66.24 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",POM,China,China,NA,April 2021
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/otter-yoyo-by-clyw,Otter,$ 99.99,Caribou Lodge - Harrison Lee Signature YoYo!,53.89 mm / 2.12 inches,44.95 mm / 1.77 inches,4.62 mm / 0.18 inches,66.35 grams,Size C (.250 x .500 x .187),CLYW Snow Tires,6061 Aluminum,Canada,China,NA,April 2021
